RSI;RSI_60;call_buy_count:1_mln;call_buy_count:300_k;call_buy_count:500_k;call_sell_count:1_mln;call_sell_count:300_k;call_sell_count:500_k;candle_pattern:15_min;candle_pattern:1_day;candle_pattern:60_min;change;close;elem_id;ma_rating;ma_rating:15_min;ma_rating:1_day;ma_rating:60_min;mom;mom:1_day;order_call_buy_otm_count_pct;order_call_sell_otm_count_pct;order_put_buy_otm_count_pct;order_put_sell_otm_count_pct;order_sweep_count_pct:long;order_sweep_count_pct:short;os_rating;os_rating:15_min;os_rating:1_day;os_rating:60_min;premium;premium_bs_diff;premium_bs_diff_percentage;premium_bs_diff_sentiment;price_earnings_ttm_1d;price_target:1_year;put_buy_count:1_mln;put_buy_count:300_k;put_buy_count:500_k;put_sell_count:1_mln;put_sell_count:300_k;put_sell_count:500_k;recommendation_mark;rsi:15_min;rsi:1_day;rsi:60_min;sector;symbol;tech_rating;tech_rating:15_min;tech_rating:1_day;tech_rating:60_min;volume_change:15_min;volume_change:1_day;volume_change:60_min
56.84;25.639999389648438;0;0;0;0;0;0;[];[];[];-3.390000104904175;38.029998779296875;pscrt1;0.4000000059604645;-0.6700000166893005;0.4000000059604645;-0.5299999713897705;0.02;0.019999999552965164;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.0;-0.18000000715255737;0.0;321000;-321000;100.0;321000;0.0;36.5;0;0;0;0;1;0;1.5;25.280000686645508;56.84000015258789;25.639999389648438;Consumer Non-Durables;BTI;0.10999999940395355;-0.33000001311302185;0.10999999940395355;-0.27000001072883606;24.15999984741211;22.510000228881836;-54.5
64.47;67.08999633789062;0;0;0;0;0;0;[];[];[];1.9800000190734863;394.67999267578125;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;12.86;12.859999656677246;0.0;0.0;0.0;100.0;0.0;0.0;0.27000001072883606;-0.18000000715255737;0.27000001072883606;-0.09000000357627869;320000;-320000;100.0;320000;13.467411041259766;416.95001220703125;0;0;0;0;0;0;1.6200000047683716;69.19999694824219;64.47000122070312;67.08999633789062;Producer Manufacturing;DE;0.6000000238418579;0.3799999952316284;0.6000000238418579;0.3499999940395355;313.1300048828125;4.820000171661377;149.05999755859375
53.3;68.0;0;0;0;0;0;0;[];[];[];0.7699999809265137;99.29000091552734;pscrt1;0.4000000059604645;0.9300000071525574;0.4000000059604645;0.9300000071525574;-2.55;-2.549999952316284;100.0;0.0;0.0;0.0;50.0;0.0;0.09000000357627869;0.18000000715255737;0.09000000357627869;0.18000000715255737;316000;316000;100.0;316000;24.6151180267334;115.76000213623047;0;0;0;0;0;0;1.5199999809265137;64.66999816894531;53.29999923706055;68.0;Technology Services;AKAM;0.25;0.5600000023841858;0.25;0.5600000023841858;340.1099853515625;7.230000019073486;173.42999267578125
60.72;58.68000030517578;0;0;0;0;0;0;"[""SpinningTop.White""]";"[""SpinningTop.White""]";[];1.1399999856948853;19.100000381469727;pscrt1;0.5299999713897705;0.6700000166893005;0.5299999713897705;0.800000011920929;1.28;1.2799999713897705;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.09000000357627869;308900;308900;100.0;308900;0.0;17.399999618530273;0;0;0;0;0;0;1.8300000429153442;52.93000030517578;60.720001220703125;58.68000030517578;Health Technology;NVST;0.27000001072883606;0.33000001311302185;0.27000001072883606;0.44999998807907104;234.08999633789062;-62.72999954223633;-50.40999984741211
57.0;66.61000061035156;0;0;0;0;0;0;[];[];"[""SpinningTop.White""]";2.2699999809265137;136.9499969482422;pscrt1;0.9300000071525574;0.27000001072883606;0.9300000071525574;0.800000011920929;-1.17;-1.1699999570846558;100.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;0.0;294000;294000;100.0;294000;12.136868476867676;151.25;0;0;0;0;0;0;1.7200000286102295;54.33000183105469;57.0;66.61000061035156;Finance;DFS;0.5600000023841858;0.12999999523162842;0.5600000023841858;0.4000000059604645;10.479999542236328;-38.84000015258789;-62.63999938964844
51.04;58.349998474121094;0;0;0;0;0;0;[];[];[];-0.41999998688697815;99.66000366210938;pscrt1;0.6700000166893005;-0.27000001072883606;0.6700000166893005;0.5299999713897705;0.4;0.4000000059604645;100.0;0.0;100.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.0;0.0;287400;287400;100.0;66600;16.408462524414062;105.47000122070312;0;0;0;0;0;0;1.8300000429153442;43.65999984741211;51.040000915527344;58.349998474121094;Finance;MS;0.33000001311302185;-0.2199999988079071;0.33000001311302185;0.27000001072883606;60.97999954223633;-37.91999816894531;-28.579999923706055
48.71;58.060001373291016;0;0;0;0;0;0;[];[];[];0.23999999463558197;63.84000015258789;pscrt1;0.0;0.0;0.0;0.5299999713897705;-0.95;-0.949999988079071;0.0;0.0;100.0;0.0;50.0;0.0;0.18000000715255737;-0.09000000357627869;0.18000000715255737;0.0;285100;-9500;3.33;9500;26.52594757080078;72.94999694824219;0;0;0;0;0;0;1.5199999809265137;47.310001373291016;48.709999084472656;58.060001373291016;Finance;SCHW;0.09000000357627869;-0.05000000074505806;0.09000000357627869;0.27000001072883606;89.29000091552734;-59.29999923706055;-27.239999771118164
51.79;50.7400016784668;0;0;0;0;0;0;[];[];[];0.1599999964237213;101.5999984741211;pscrt1;0.800000011920929;-0.27000001072883606;0.800000011920929;0.12999999523162842;4.82;4.820000171661377;0.0;0.0;0.0;100.0;100.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;-0.09000000357627869;283900;-283900;100.0;283900;66.49649810791016;118.44000244140625;0;0;0;0;0;0;1.6200000047683716;48.25;51.790000915527344;50.7400016784668;Electronic Technology;STX;0.49000000953674316;-0.03999999910593033;0.49000000953674316;0.019999999552965164;-5.28000020980835;-49.36000061035156;-35.52000045776367
78.18;64.08000183105469;0;0;0;0;0;0;[];[];[];8.350000381469727;8.819999694824219;pscrt1;0.9300000071525574;0.0;0.9300000071525574;0.800000011920929;1.57;1.5700000524520874;0.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;0.18000000715255737;0.09000000357627869;0.18000000715255737;280000;280000;100.0;280000;0.0;0.0;0;0;0;0;0;0;0.0;48.7400016784668;78.18000030517578;64.08000183105469;Electronic Technology;NEON;0.5099999904632568;0.09000000357627869;0.5099999904632568;0.49000000953674316;-19.3799991607666;151.69000244140625;-10.180000305175781
58.82;54.86000061035156;0;0;0;0;0;0;[];[];[];0.029999999329447746;79.9000015258789;pscrt1;0.800000011920929;0.9300000071525574;0.800000011920929;0.6700000166893005;2.5;2.5;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.18000000715255737;0.0;0.09000000357627869;272600;272600;100.0;272600;0.0;86.37000274658203;0;0;0;0;0;0;1.3300000429153442;54.77000045776367;58.81999969482422;54.86000061035156;Retail Trade;SE;0.4000000059604645;0.5600000023841858;0.4000000059604645;0.3799999952316284;81.9800033569336;-59.869998931884766;-63.52000045776367
40.98;67.69000244140625;0;0;0;0;0;0;[];[];[];4.820000171661377;766.8499755859375;pscrt1;-0.800000011920929;0.9300000071525574;-0.800000011920929;0.4000000059604645;-53.59;-53.59000015258789;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.18000000715255737;0.0;0.0;267400;267400;100.0;267400;26.43708610534668;1059.3800048828125;0;0;0;0;0;0;1.3899999856948853;76.80999755859375;40.97999954223633;67.69000244140625;Producer Manufacturing;LRCX;-0.4000000059604645;0.5600000023841858;-0.4000000059604645;0.20000000298023224;124.47000122070312;45.4900016784668;45.59000015258789
48.93;60.439998626708984;0;0;0;0;0;0;[];[];"[""SpinningTop.Black""]";-0.029999999329447746;14.520000457763672;pscrt1;-0.4000000059604645;-0.12999999523162842;-0.4000000059604645;0.5299999713897705;0.76;0.7599999904632568;0.0;0.0;0.0;100.0;50.0;0.0;-0.18000000715255737;-0.18000000715255737;-0.18000000715255737;-0.18000000715255737;266300;-266300;100.0;266300;20.84589958190918;18.0;0;0;0;0;0;0;1.8300000429153442;48.08000183105469;48.93000030517578;60.439998626708984;Non-Energy Minerals;GFI;-0.28999999165534973;-0.1599999964237213;-0.28999999165534973;0.18000000715255737;47.779998779296875;-52.279998779296875;-47.54999923706055
78.07;67.37999725341797;0;0;0;0;0;0;[];[];[];0.550000011920929;123.95999908447266;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.9300000071525574;5.12;5.119999885559082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27000001072883606;265500;265500;100.0;265500;15.232701301574707;125.27999877929688;0;0;0;0;0;0;1.409999966621399;69.37000274658203;78.06999969482422;67.37999725341797;Finance;RY;0.4699999988079071;0.4699999988079071;0.4699999988079071;0.6000000238418579;200.1699981689453;-12.630000114440918;112.66000366210938
66.25;69.62000274658203;0;0;0;0;0;0;[];[];[];-1.2100000381469727;7.369999885559082;pscrt1;0.800000011920929;0.5299999713897705;0.800000011920929;0.800000011920929;1.1;1.100000023841858;100.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;-0.09000000357627869;-0.18000000715255737;-0.18000000715255737;260200;260200;100.0;260200;0.0;7.21999979019165;0;0;0;0;0;0;1.4199999570846558;53.209999084472656;66.25;69.62000274658203;Electronic Technology;RKLB;0.3100000023841858;0.2199999988079071;0.3100000023841858;0.3100000023841858;377.0;-5.489999771118164;40.7400016784668
56.41;53.310001373291016;0;0;0;0;0;0;"[""SpinningTop.White""]";"[""SpinningTop.White""]";[];0.029999999329447746;177.25999450683594;pscrt1;0.800000011920929;0.800000011920929;0.800000011920929;0.9300000071525574;-0.28;-0.2800000011920929;0.0;0.0;0.0;100.0;100.0;0.0;-0.18000000715255737;0.18000000715255737;-0.18000000715255737;-0.09000000357627869;251800;-251800;100.0;251800;25.712587356567383;182.5800018310547;0;0;0;0;0;0;1.649999976158142;53.43000030517578;56.40999984741211;53.310001373291016;Consumer Non-Durables;PEP;0.3100000023841858;0.49000000953674316;0.3100000023841858;0.41999998688697815;42.47999954223633;-60.77000045776367;-51.599998474121094
48.38;40.70000076293945;0;0;0;0;0;0;[];[];[];-5.059999942779541;13.319999694824219;pscrt1;-0.27000001072883606;-0.6700000166893005;-0.27000001072883606;-0.6700000166893005;-0.09;-0.09000000357627869;100.0;0.0;0.0;0.0;100.0;0.0;-0.09000000357627869;0.0;-0.09000000357627869;0.09000000357627869;244700;244700;100.0;244700;0.0;17.5;0;0;0;0;0;0;1.0;39.09000015258789;48.380001068115234;40.70000076293945;Technology Services;MGNI;-0.18000000715255737;-0.33000001311302185;-0.18000000715255737;-0.28999999165534973;177.1300048828125;73.87999725341797;-20.889999389648438
59.31;45.95000076293945;0;0;0;0;0;0;[];[];"[""Doji""]";-2.1700000762939453;10.119999885559082;pscrt1;0.800000011920929;-0.5299999713897705;0.800000011920929;0.0;0.28;0.2800000011920929;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.18000000715255737;0.0;0.18000000715255737;239400;239400;100.0;239400;22.326351165771484;11.569999694824219;0;0;0;0;0;0;1.649999976158142;34.0;59.310001373291016;45.95000076293945;Communications;VOD;0.4000000059604645;-0.18000000715255737;0.4000000059604645;0.09000000357627869;-6.460000038146973;-32.09000015258789;-41.54999923706055
56.28;66.94000244140625;0;0;0;0;0;0;[];[];[];3.450000047683716;48.959999084472656;pscrt1;0.9300000071525574;0.4000000059604645;0.9300000071525574;0.800000011920929;-0.34;-0.3400000035762787;100.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;-0.09000000357627869;0.18000000715255737;0.0;237200;237200;100.0;237200;6.798522472381592;55.099998474121094;0;0;0;0;0;0;1.559999942779541;56.83000183105469;56.279998779296875;66.94000244140625;Finance;SYF;0.5600000023841858;0.15000000596046448;0.5600000023841858;0.4000000059604645;185.25999450683594;-36.029998779296875;-25.270000457763672
55.57;62.630001068115234;0;0;0;0;0;0;[];[];[];1.1799999475479126;86.05000305175781;pscrt1;0.9300000071525574;0.0;0.9300000071525574;0.800000011920929;0.38;0.3799999952316284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.09000000357627869;0.0;0.0;229600;229600;100.0;229600;3.1561996936798096;86.4000015258789;0;0;0;0;0;0;1.899999976158142;48.459999084472656;55.56999969482422;62.630001068115234;Finance;JXN;0.4699999988079071;-0.05000000074505806;0.4699999988079071;0.4000000059604645;145.88999938964844;-36.130001068115234;-37.45000076293945
55.78;65.87000274658203;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";[];0.27000001072883606;51.56999969482422;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;-0.86;-0.8600000143051147;100.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;0.18000000715255737;229200;229200;100.0;229200;24.612226486206055;58.380001068115234;0;0;0;0;0;0;1.2699999809265137;59.08000183105469;55.779998779296875;65.87000274658203;Consumer Durables;TPX;0.3799999952316284;0.5099999904632568;0.3799999952316284;0.49000000953674316;845.4199829101562;-28.149999618530273;219.13999938964844
39.51;52.54999923706055;0;0;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";"[""LongShadow.Lower""]";0.5899999737739563;68.0199966430664;pscrt1;-0.800000011920929;-0.27000001072883606;-0.800000011920929;-0.12999999523162842;-2.62;-2.619999885559082;100.0;0.0;0.0;0.0;50.0;0.0;0.0;0.09000000357627869;0.0;-0.09000000357627869;228699;-28699;12.55;228699;5.344668865203857;94.1500015258789;0;0;0;0;0;0;1.0800000429153442;45.189998626708984;39.5099983215332;52.54999923706055;Transportation;STNG;-0.4000000059604645;-0.09000000357627869;-0.4000000059604645;-0.10999999940395355;286.0199890136719;-17.459999084472656;256.69000244140625
51.68;50.47999954223633;0;0;0;0;0;0;[];[];[];-0.9200000166893005;12.359999656677246;pscrt1;-0.12999999523162842;0.0;-0.12999999523162842;0.12999999523162842;-0.22;-0.2199999988079071;0.0;0.0;0.0;0.0;100.0;0.0;-0.09000000357627869;0.0;-0.09000000357627869;0.09000000357627869;227200;-227200;100.0;227200;0.0;15.869999885559082;0;0;0;0;0;0;1.809999942779541;47.5099983215332;51.68000030517578;50.47999954223633;Technology Services;PATH;-0.10999999940395355;0.0;-0.10999999940395355;0.10999999940395355;226.8800048828125;-24.1299991607666;28.25
42.66;68.69000244140625;0;0;0;0;0;0;[];[];"[""Harami.Bearish""]";2.5399999618530273;41.41999816894531;pscrt1;-0.5299999713897705;0.800000011920929;-0.5299999713897705;0.5299999713897705;-0.86;-0.8600000143051147;100.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.0;0.0;221200;221200;100.0;221200;13.549980163574219;64.91999816894531;0;0;0;0;0;0;1.159999966621399;71.45999908447266;42.65999984741211;68.69000244140625;Industrial Services;SLB;-0.27000001072883606;0.3100000023841858;-0.27000001072883606;0.27000001072883606;39.9900016784668;-50.119998931884766;-28.530000686645508
69.51;68.62999725341797;0;0;0;0;0;0;[];[];[];1.350000023841858;12.359999656677246;pscrt1;0.800000011920929;0.6700000166893005;0.800000011920929;0.800000011920929;1.02;1.0199999809265137;0.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;-0.18000000715255737;0.09000000357627869;0.0;220400;220400;100.0;220400;0.0;15.5;0;0;0;0;0;0;1.3600000143051147;55.150001525878906;69.51000213623047;68.62999725341797;Distribution Services;DNUT;0.44999998807907104;0.23999999463558197;0.44999998807907104;0.4000000059604645;10.970000267028809;-56.650001525878906;-53.09000015258789
65.73;58.16999816894531;0;0;0;0;0;0;[];[];[];0.7799999713897705;391.6700134277344;pscrt1;0.9300000071525574;0.5299999713897705;0.9300000071525574;0.800000011920929;1.49;1.4900000095367432;0.0;0.0;0.0;100.0;100.0;0.0;0.09000000357627869;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;217500;-217500;100.0;217500;18.377737045288086;397.6099853515625;0;0;0;0;0;0;1.350000023841858;55.54999923706055;65.7300033569336;58.16999816894531;Health Services;HCA;0.5099999904632568;0.18000000715255737;0.5099999904632568;0.3100000023841858;169.3300018310547;-34.689998626708984;18.0
65.02;53.880001068115234;0;0;0;0;0;0;"[""SpinningTop.Black""]";"[""SpinningTop.Black""]";[];0.18000000715255737;103.83000183105469;pscrt1;0.9300000071525574;0.12999999523162842;0.9300000071525574;0.6700000166893005;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;-0.27000001072883606;0.09000000357627869;0.0;205000;205000;100.0;205000;0.0;104.69999694824219;0;0;0;0;0;0;1.600000023841858;48.75;65.0199966430664;53.880001068115234;Consumer Non-Durables;IFF;0.5099999904632568;-0.07000000029802322;0.5099999904632568;0.33000001311302185;100.83999633789062;-52.470001220703125;-42.52000045776367
48.43;61.209999084472656;0;0;0;0;0;0;[];[];[];0.8700000047683716;95.06999969482422;pscrt1;0.0;0.9300000071525574;0.0;0.800000011920929;0.54;0.5400000214576721;100.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.27000001072883606;0.18000000715255737;0.0;203400;203400;100.0;203400;10.073001861572266;111.93000030517578;0;0;0;0;0;0;1.8200000524520874;68.43000030517578;48.43000030517578;61.209999084472656;Producer Manufacturing;PCAR;0.09000000357627869;0.6000000238418579;0.09000000357627869;0.4000000059604645;591.8300170898438;-29.950000762939453;177.82000732421875
60.35;70.48999786376953;0;0;0;0;0;0;[];[];[];2.309999942779541;57.900001525878906;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;4.89;4.889999866485596;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.09000000357627869;0.18000000715255737;0.0;200000;200000;100.0;200000;0.0;59.119998931884766;0;0;0;0;0;0;1.5800000429153442;59.439998626708984;60.349998474121094;70.48999786376953;Producer Manufacturing;LITE;0.5600000023841858;0.5099999904632568;0.5600000023841858;0.4000000059604645;-17.34000015258789;-38.939998626708984;-57.13999938964844
46.56;41.5099983215332;0;0;0;0;0;0;[];[];"[""LongShadow.Lower""]";0.9200000166893005;26.43000030517578;pscrt1;-0.6700000166893005;-0.800000011920929;-0.6700000166893005;-0.800000011920929;-2.31;-2.309999942779541;0.0;0.0;0.0;100.0;0.0;0.0;-0.09000000357627869;0.09000000357627869;-0.09000000357627869;-0.09000000357627869;189000;-189000;100.0;189000;0.0;48.150001525878906;0;0;0;0;0;0;1.1100000143051147;44.27000045776367;46.560001373291016;41.5099983215332;Health Technology;BBIO;-0.3799999952316284;-0.3499999940395355;-0.3799999952316284;-0.44999998807907104;110.06999969482422;21.229999542236328;6.449999809265137
56.61;64.01000213623047;0;0;0;0;0;0;[];[];[];2.569999933242798;144.57000732421875;pscrt1;0.9300000071525574;0.27000001072883606;0.9300000071525574;0.800000011920929;-1.03;-1.0299999713897705;0.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;-0.09000000357627869;0.09000000357627869;0.0;185000;-185000;100.0;185000;13.599420547485352;162.5;0;0;0;0;0;0;1.659999966621399;52.38999938964844;56.61000061035156;64.01000213623047;Finance;COF;0.5099999904632568;0.09000000357627869;0.5099999904632568;0.4000000059604645;13.369999885559082;-45.5;-65.58000183105469
45.41;52.18000030517578;0;0;0;0;0;0;[];[];[];-0.15000000596046448;73.0;pscrt1;-0.6700000166893005;-0.4000000059604645;-0.6700000166893005;-0.12999999523162842;-4.05;-4.050000190734863;100.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;-0.18000000715255737;-0.18000000715255737;-0.09000000357627869;176900;176900;100.0;176900;12.7453031539917;83.62999725341797;0;0;0;0;0;0;1.409999966621399;44.36000061035156;45.40999984741211;52.18000030517578;Finance;AIG;-0.41999998688697815;-0.28999999165534973;-0.41999998688697815;-0.10999999940395355;198.1699981689453;4.760000228881836;100.72000122070312
49.76;47.06999969482422;0;0;0;0;0;0;[];[];"[""HangingMan""]";-1.7599999904632568;6.150000095367432;pscrt1;-0.5299999713897705;-0.4000000059604645;-0.5299999713897705;-0.27000001072883606;0.07;0.07000000029802322;0.0;0.0;0.0;100.0;100.0;0.0;0.09000000357627869;0.18000000715255737;0.09000000357627869;0.18000000715255737;175200;-175200;100.0;175200;0.0;5.170000076293945;0;0;0;0;0;0;2.4600000381469727;43.83000183105469;49.7599983215332;47.06999969482422;Consumer Non-Durables;BYND;-0.2199999988079071;-0.10999999940395355;-0.2199999988079071;-0.03999999910593033;32.5;-24.469999313354492;37.650001525878906
42.8;63.11000061035156;0;0;0;0;0;0;[];[];[];2.0799999237060547;112.83999633789062;pscrt1;-0.5299999713897705;0.4000000059604645;-0.5299999713897705;0.27000001072883606;-5.96;-5.960000038146973;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;170900;-170900;100.0;170900;9.048554420471191;134.3000030517578;0;0;0;0;0;0;1.8899999856948853;55.599998474121094;42.79999923706055;63.11000061035156;Non-Energy Minerals;STLD;-0.27000001072883606;0.20000000298023224;-0.27000001072883606;0.12999999523162842;29.829999923706055;-22.489999771118164;128.63999938964844
0.0;0.0;0;0;0;0;0;0;[];[];[];0.0;0.0;pscrt1;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;169800;169800;100.0;169800;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;"";NVDU;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.22;50.380001068115234;0;0;0;0;0;0;[];[];[];-0.5099999904632568;26.540000915527344;pscrt1;-0.27000001072883606;-0.6700000166893005;-0.27000001072883606;-0.27000001072883606;0.9;0.8999999761581421;0.0;0.0;0.0;100.0;100.0;0.0;0.09000000357627869;-0.27000001072883606;0.09000000357627869;-0.09000000357627869;164100;-164100;100.0;164100;99.12248229980469;35.11000061035156;0;0;0;0;0;0;1.440000057220459;38.290000915527344;47.220001220703125;50.380001068115234;Energy Minerals;AR;-0.09000000357627869;-0.4699999988079071;-0.09000000357627869;-0.18000000715255737;-28.510000228881836;-55.970001220703125;-44.099998474121094
59.75;63.83000183105469;0;0;0;0;0;0;[];[];[];0.7400000095367432;42.380001068115234;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.9300000071525574;-0.31;-0.3100000023841858;100.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;0.0;163500;163500;100.0;163500;13.544695854187012;43.81999969482422;0;0;0;0;0;0;1.4800000190734863;65.4000015258789;59.75;63.83000183105469;Finance;FITB;0.3799999952316284;0.5099999904632568;0.3799999952316284;0.4699999988079071;393.6199951171875;-22.860000610351562;140.89999389648438
62.42;59.400001525878906;0;0;0;0;0;0;[];[];[];0.3700000047683716;27.329999923706055;pscrt1;0.800000011920929;0.6700000166893005;0.800000011920929;0.6700000166893005;1.76;1.7599999904632568;0.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.0;0.09000000357627869;-0.18000000715255737;159300;159300;100.0;159300;0.0;30.579999923706055;0;0;0;0;0;0;1.1799999475479126;55.18000030517578;62.41999816894531;59.400001525878906;Technology Services;ZETA;0.44999998807907104;0.33000001311302185;0.44999998807907104;0.23999999463558197;-31.65999984741211;-39.29999923706055;-62.2599983215332
73.74;75.9000015258789;0;0;0;0;0;0;[];[];[];3.759999990463257;163.55999755859375;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.9300000071525574;10.32;10.319999694824219;100.0;0.0;0.0;0.0;0.0;0.0;0.18000000715255737;0.09000000357627869;0.18000000715255737;0.18000000715255737;156400;156400;100.0;156400;17.40648078918457;155.86000061035156;0;0;0;0;0;0;2.0;71.7300033569336;73.73999786376953;75.9000015258789;Health Services;DVA;0.5600000023841858;0.5099999904632568;0.5600000023841858;0.5600000023841858;642.3900146484375;-28.670000076293945;268.760009765625
35.55;53.06999969482422;0;0;0;0;0;0;"[""Engulfing.Bullish""]";"[""Engulfing.Bullish""]";[];3.009999990463257;5.46999979019165;pscrt1;-0.800000011920929;0.27000001072883606;-0.800000011920929;0.0;-0.61;-0.6100000143051147;0.0;0.0;0.0;0.0;0.0;0.0;0.27000001072883606;0.18000000715255737;0.27000001072883606;-0.09000000357627869;154000;-154000;100.0;154000;0.0;18.399999618530273;0;0;0;0;0;0;1.3300000429153442;56.54999923706055;35.54999923706055;53.06999969482422;Health Technology;QURE;-0.25999999046325684;0.2199999988079071;-0.25999999046325684;-0.05000000074505806;120.56999969482422;-0.5299999713897705;5.599999904632568
43.19;52.060001373291016;0;0;0;0;0;0;[];[];[];-1.7699999809265137;76.08000183105469;pscrt1;-0.800000011920929;-0.12999999523162842;-0.800000011920929;0.0;-3.32;-3.319999933242798;0.0;0.0;0.0;100.0;100.0;0.0;0.0;0.0;0.0;-0.09000000357627869;152100;-152100;100.0;152100;30.395524978637695;95.0999984741211;0;0;0;0;0;0;1.3300000429153442;49.099998474121094;43.189998626708984;52.060001373291016;Electronic Technology;MCHP;-0.4000000059604645;-0.07000000029802322;-0.4000000059604645;-0.05000000074505806;684.6900024414062;-49.880001068115234;142.14999389648438
42.61;38.970001220703125;0;0;0;0;0;0;[];[];[];-1.5399999618530273;132.49000549316406;pscrt1;-0.9300000071525574;-0.9300000071525574;-0.9300000071525574;-0.800000011920929;-0.99;-0.9900000095367432;0.0;0.0;0.0;0.0;0.0;0.0;-0.36000001430511475;0.0;-0.36000001430511475;-0.27000001072883606;152100;-152100;100.0;152100;24.264678955078125;146.63999938964844;0;0;0;0;0;0;1.7400000095367432;36.279998779296875;42.61000061035156;38.970001220703125;Consumer Services;YUM;-0.6499999761581421;-0.4699999988079071;-0.6499999761581421;-0.5400000214576721;62.560001373291016;-38.709999084472656;-11.359999656677246
55.47;52.439998626708984;0;0;0;0;0;0;[];[];[];-0.25;380.67999267578125;pscrt1;0.800000011920929;-0.4000000059604645;0.800000011920929;0.12999999523162842;18.37;18.3700008392334;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;-0.27000001072883606;-0.18000000715255737;-0.18000000715255737;146000;146000;100.0;146000;27.706371307373047;405.70001220703125;0;0;0;0;0;0;1.5;41.439998626708984;55.470001220703125;52.439998626708984;Retail Trade;CASY;0.3100000023841858;-0.3400000035762787;0.3100000023841858;-0.019999999552965164;134.1699981689453;-25.170000076293945;58.689998626708984
54.5;46.959999084472656;0;0;0;0;0;0;[];[];[];-0.9599999785423279;29.399999618530273;pscrt1;0.800000011920929;-0.6700000166893005;0.800000011920929;0.0;0.26;0.25999999046325684;0.0;0.0;0.0;0.0;0.0;0.0;-0.27000001072883606;0.0;-0.27000001072883606;-0.27000001072883606;145200;145200;100.0;145200;11.221569061279297;33.650001525878906;0;0;0;0;0;0;1.2599999904632568;40.349998474121094;54.5;46.959999084472656;Industrial Services;EPD;0.25999999046325684;-0.33000001311302185;0.25999999046325684;-0.14000000059604645;31.56999969482422;-11.65999984741211;-35.06999969482422
39.65;44.459999084472656;0;0;0;0;0;0;[];[];[];-1.4299999475479126;3.450000047683716;pscrt1;-0.9300000071525574;-0.800000011920929;-0.9300000071525574;-0.9300000071525574;-0.24;-0.23999999463558197;0.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;0.09000000357627869;0.09000000357627869;-0.18000000715255737;140000;-140000;100.0;140000;21.375465393066406;4.670000076293945;0;0;0;0;0;0;1.7000000476837158;43.150001525878906;39.650001525878906;44.459999084472656;Finance;TIGR;-0.41999998688697815;-0.3499999940395355;-0.41999998688697815;-0.5600000023841858;44.779998779296875;3.0799999237060547;116.87000274658203
